sol,earth_date,ls,season,min_temp,max_temp,pressure,atmo_opacity,sunrise,sunset
1268,2016-02-29,115,"Month 4",-83,-24,784,Sunny,05:45,17:29
1269,2016-03-01,116,"Month 4",-83,-17,782,Sunny,05:44,17:29
1270,2016-03-03,116,"Month 4",-82,-18,782,Sunny,05:44,17:29
1271,2016-03-04,117,"Month 4",-84,-22,781,Sunny,05:44,17:29
1272,2016-03-05,117,"Month 4",-81,-23,780,Sunny,05:44,17:29
1273,2016-03-06,118,"Month 4",-79,-19,778,Sunny,05:44,17:29
1274,2016-03-07,118,"Month 4",-82,-17,777,Sunny,05:44,17:29
1275,2016-03-08,119,"Month 4",-82,-17,775,Sunny,05:43,17:28
1276,2016-03-09,119,"Month 4",-83,-20,774,Sunny,05:43,17:28
1277,2016-03-10,120,"Month 5",-84,-28,774,Sunny,05:43,17:28
1278,2016-03-11,120,"Month 5",-83,-29,773,Sunny,05:43,17:28
1279,2016-03-12,121,"Month 5",-83,-29,772,Sunny,05:43,17:28
1280,2016-03-13,121,"Month 5",-84,-23,771,Sunny,05:43,17:28
1281,2016-03-14,122,"Month 5",-83,-22,769,Sunny,05:42,17:28
1282,2016-03-15,122,"Month 5",-81,-16,768,Sunny,05:42,17:28
1283,2016-03-16,123,"Month 5",-82,-20,767,Sunny,05:42,17:28
1284,2016-03-17,123,"Month 5",-80,-21,767,Sunny,05:42,17:28
1285,2016-03-18,123,"Month 5",-80,-13,766,Sunny,05:42,17:27
1286,2016-03-19,124,"Month 5",-80,-19,765,Sunny,05:41,17:27
1287,2016-03-20,124,"Month 5",-80,-18,764,Sunny,05:41,17:27
1288,2016-03-21,125,"Month 5",-80,-16,763,Sunny,05:41,17:27
1291,2016-03-24,126,"Month 5",-80,-21,760,Sunny,05:40,17:27
1292,2016-03-25,127,"Month 5",-81,-22,760,Sunny,05:40,17:27
1293,2016-03-26,127,"Month 5",-81,-21,758,Sunny,05:40,17:27
1294,2016-03-27,128,"Month 5",-79,-16,758,Sunny,05:40,17:27
1295,2016-03-28,128,"Month 5",-79,-20,757,Sunny,05:40,17:26
1296,2016-03-29,129,"Month 5",-79,-25,756,Sunny,05:39,17:26
1297,2016-03-30,129,"Month 5",-80,-24,755,Sunny,05:39,17:26
1298,2016-03-31,130,"Month 5",-79,-17,755,Sunny,05:39,17:26
1299,2016-04-01,130,"Month 5",-80,-19,753,Sunny,05:39,17:26
1300,2016-04-02,131,"Month 5",-79,-16,752,Sunny,05:39,17:26
1301,2016-04-03,131,"Month 5",-78,-20,752,Sunny,05:38,17:26
1302,2016-04-04,132,"Month 5",-80,-24,751,Sunny,05:38,17:26
1303,2016-04-05,132,"Month 5",-78,-26,751,Sunny,05:38,17:26
1304,2016-04-06,133,"Month 5",-80,-22,750,Sunny,05:38,17:26
1305,2016-04-07,133,"Month 5",-80,-21,749,Sunny,05:38,17:25
1306,2016-04-08,134,"Month 5",-79,-23,748,Sunny,05:37,17:25
1307,2016-04-10,134,"Month 5",-80,-27,748,Sunny,05:37,17:25
1308,2016-04-11,135,"Month 5",-81,-23,748,Sunny,05:37,17:25
1309,2016-04-12,135,"Month 5",-81,-19,747,Sunny,05:37,17:25
1310,2016-04-13,136,"Month 5",-76,-15,745,Sunny,05:36,17:25
1311,2016-04-14,136,"Month 5",-78,-11,745,Sunny,05:36,17:25
1312,2016-04-15,137,"Month 5",-77,-12,745,Sunny,05:36,17:25
1313,2016-04-16,137,"Month 5",-77,-14,745,Sunny,05:36,17:25
1314,2016-04-17,138,"Month 5",-78,-14,744,Sunny,05:36,17:25
1315,2016-04-18,138,"Month 5",-77,-14,744,Sunny,05:35,17:24
1316,2016-04-19,139,"Month 5",-80,-20,744,Sunny,05:35,17:24
1317,2016-04-20,139,"Month 5",-80,-15,743,Sunny,05:35,17:24
1318,2016-04-21,140,"Month 5",-80,-15,743,Sunny,05:35,17:24
1319,2016-04-22,140,"Month 5",-78,-8,742,Sunny,05:34,17:24
1320,2016-04-23,141,"Month 5",-77,-11,741,Sunny,05:34,17:24
1321,2016-04-24,141,"Month 5",-77,-15,740,Sunny,05:34,17:24
1322,2016-04-25,142,"Month 5",-78,-10,740,Sunny,05:34,17:24
1323,2016-04-26,142,"Month 5",-77,-11,738,Sunny,05:34,17:24
1324,2016-04-27,143,"Month 5",-78,-9,738,Sunny,05:33,17:24
1325,2016-04-28,144,"Month 5",-78,-14,738,Sunny,05:33,17:23
1326,2016-04-29,144,"Month 5",-77,-15,738,Sunny,05:33,17:23
1327,2016-04-30,145,"Month 5",-76,-11,736,Sunny,05:33,17:23
1328,2016-05-01,145,"Month 5",-77,-12,735,Sunny,05:32,17:23
1329,2016-05-02,146,"Month 5",-74,-15,735,Sunny,05:32,17:23
1330,2016-05-03,146,"Month 5",-78,-14,734,Sunny,05:32,17:23
1331,2016-05-04,147,"Month 5",-76,-19,734,Sunny,05:32,17:23
1332,2016-05-05,147,"Month 5",-78,-11,734,Sunny,05:32,17:23
1333,2016-05-06,148,"Month 5",-76,-18,733,Sunny,05:31,17:23
1334,2016-05-07,148,"Month 5",-77,-12,732,Sunny,05:31,17:23
1335,2016-05-08,149,"Month 5",-77,-10,732,Sunny,05:31,17:23
1336,2016-05-09,149,"Month 5",-75,-12,732,Sunny,05:31,17:22
1337,2016-05-10,150,"Month 6",-76,-13,734,Sunny,05:30,17:22
1338,2016-05-11,150,"Month 6",-75,-18,734,Sunny,05:30,17:22
1339,2016-05-12,151,"Month 6",-77,-18,733,Sunny,05:30,17:22
1340,2016-05-13,151,"Month 6",-76,-15,734,Sunny,05:30,17:22
1341,2016-05-14,152,"Month 6",-76,-9,735,Sunny,05:30,17:22
1342,2016-05-15,152,"Month 6",-80,-7,735,Sunny,05:29,17:22
1343,2016-05-17,153,"Month 6",-74,-8,735,Sunny,05:29,17:22
1344,2016-05-18,153,"Month 6",-75,-14,734,Sunny,05:29,17:22
1345,2016-05-19,154,"Month 6",-75,-19,735,Sunny,05:29,17:22
1346,2016-05-20,155,"Month 6",-75,-16,737,Sunny,05:28,17:22
1347,2016-05-21,155,"Month 6",-75,-16,736,Sunny,05:28,17:21
1348,2016-05-22,156,"Month 6",-76,-15,735,Sunny,05:28,17:21
1349,2016-05-23,156,"Month 6",-73,-9,737,Sunny,05:28,17:21
1350,2016-05-24,157,"Month 6",-73,-9,738,Sunny,05:27,17:21
1351,2016-05-25,157,"Month 6",-72,-12,739,Sunny,05:27,17:21
1352,2016-05-26,158,"Month 6",-73,-6,736,Sunny,05:27,17:21
1353,2016-05-27,158,"Month 6",-76,-6,737,Sunny,05:27,17:21
1354,2016-05-28,159,"Month 6",-75,-5,739,Sunny,05:27,17:21
1355,2016-05-29,159,"Month 6",-75,-11,740,Sunny,05:26,17:21
1356,2016-05-30,160,"Month 6",-74,-5,739,Sunny,05:26,17:21
1357,2016-05-31,160,"Month 6",-72,-16,738,Sunny,05:26,17:21
1358,2016-06-01,161,"Month 6",-74,-16,738,Sunny,05:26,17:21
1359,2016-06-02,162,"Month 6",-76,-13,739,Sunny,05:26,17:21
1360,2016-06-03,162,"Month 6",-76,-16,739,Sunny,05:25,17:21
1361,2016-06-04,163,"Month 6",-75,-16,739,Sunny,05:25,17:20
1362,2016-06-05,163,"Month 6",-74,-17,739,Sunny,05:25,17:20
1363,2016-06-06,164,"Month 6",-75,-14,740,Sunny,05:25,17:20
1364,2016-06-07,164,"Month 6",-74,-16,740,Sunny,05:24,17:20
1365,2016-06-08,165,"Month 6",-74,-15,739,Sunny,05:24,17:20
1366,2016-06-09,165,"Month 6",-75,-15,740,Sunny,05:24,17:20
1367,2016-06-10,166,"Month 6",-74,-14,743,Sunny,05:24,17:20
1368,2016-06-11,167,"Month 6",-74,-16,743,Sunny,05:24,17:20
1369,2016-06-12,167,"Month 6",-73,1,742,Sunny,05:23,17:20
1370,2016-06-13,168,"Month 6",-74,-1,744,Sunny,05:23,17:20
1371,2016-06-14,168,"Month 6",-75,-2,746,Sunny,05:23,17:20
1372,2016-06-15,169,"Month 6",-74,-4,745,Sunny,05:23,17:20
1373,2016-06-16,169,"Month 6",-74,-3,746,Sunny,05:23,17:20
1374,2016-06-17,170,"Month 6",-75,-5,748,Sunny,05:23,17:20
1375,2016-06-18,170,"Month 6",-73,-2,749,Sunny,05:22,17:20
1376,2016-06-19,171,"Month 6",-75,0,749,Sunny,05:22,17:20
1377,2016-06-20,172,"Month 6",-76,1,749,Sunny,05:22,17:20
1378,2016-06-21,172,"Month 6",-76,1,751,Sunny,05:22,17:20
1379,2016-06-23,173,"Month 6",-77,-7,751,Sunny,05:22,17:20
1380,2016-06-24,173,"Month 6",-74,-7,751,Sunny,05:21,17:20
1381,2016-06-25,174,"Month 6",-73,-8,751,Sunny,05:21,17:20
1382,2016-06-26,174,"Month 6",-76,-4,752,Sunny,05:21,17:20
1383,2016-06-27,175,"Month 6",-73,3,752,Sunny,05:21,17:20
1384,2016-06-28,176,"Month 6",-74,2,753,Sunny,05:21,17:20
1385,2016-06-29,176,"Month 6",-75,-3,755,Sunny,05:21,17:20
1386,2016-06-30,177,"Month 6",-74,-1,755,Sunny,05:20,17:20
1387,2016-07-01,177,"Month 6",-74,2,755,Sunny,05:20,17:20
1388,2016-07-02,178,"Month 6",-73,4,756,Sunny,05:20,17:20
1398,2016-07-12,184,"Month 7",-66,3,751,Sunny,05:19,17:20
1399,2016-07-13,184,"Month 7",-73,1,770,Sunny,05:19,17:20
1400,2016-07-14,185,"Month 7",-73,3,770,Sunny,05:19,17:20
1401,2016-07-15,185,"Month 7",-73,-4,770,Sunny,05:19,17:20
1402,2016-07-16,186,"Month 7",-75,-11,771,Sunny,05:18,17:20
1403,2016-07-17,187,"Month 7",-75,-9,771,Sunny,05:18,17:20
1404,2016-07-18,187,"Month 7",-75,-10,774,Sunny,05:18,17:21
1405,2016-07-19,188,"Month 7",-75,-2,775,Sunny,05:18,17:21
1406,2016-07-20,188,"Month 7",-76,-9,775,Sunny,05:18,17:21
1407,2016-07-21,189,"Month 7",-74,-9,779,Sunny,05:18,17:21
1408,2016-07-22,190,"Month 7",-75,-10,779,Sunny,05:18,17:21
1409,2016-07-23,190,"Month 7",-74,-9,781,Sunny,05:18,17:21
1410,2016-07-24,191,"Month 7",-72,7,782,Sunny,05:18,17:21
1411,2016-07-25,191,"Month 7",-72,6,782,Sunny,05:18,17:21
1412,2016-07-26,192,"Month 7",-78,4,784,Sunny,05:18,17:21
1413,2016-07-27,193,"Month 7",-72,5,784,Sunny,05:18,17:21
1414,2016-07-28,193,"Month 7",-73,7,785,Sunny,05:18,17:22
1415,2016-07-29,194,"Month 7",-72,8,787,Sunny,05:18,17:22
1416,2016-07-31,194,"Month 7",-72,5,791,Sunny,05:18,17:22
1417,2016-08-01,195,"Month 7",-70,-8,791,Sunny,05:18,17:22
1418,2016-08-02,196,"Month 7",-73,-9,793,Sunny,05:18,17:22
1419,2016-08-03,196,"Month 7",-73,-7,793,Sunny,05:18,17:22
1420,2016-08-04,197,"Month 7",-71,-8,793,Sunny,05:18,17:22
1421,2016-08-05,197,"Month 7",-72,-9,797,Sunny,05:18,17:23
1422,2016-08-06,198,"Month 7",-72,-9,798,Sunny,05:18,17:23
1423,2016-08-07,199,"Month 7",-71,-9,800,Sunny,05:18,17:23
1424,2016-08-08,199,"Month 7",-72,-8,803,Sunny,05:18,17:23
1425,2016-08-09,200,"Month 7",-72,-8,804,Sunny,05:18,17:23
1426,2016-08-10,200,"Month 7",-71,-6,803,Sunny,05:18,17:24
1427,2016-08-11,201,"Month 7",-72,8,807,Sunny,05:18,17:24
1428,2016-08-12,202,"Month 7",-72,4,808,Sunny,05:18,17:24
1429,2016-08-13,202,"Month 7",-70,4,810,Sunny,05:18,17:24
1430,2016-08-14,203,"Month 7",-69,5,810,Sunny,05:18,17:24
1431,2016-08-15,204,"Month 7",-69,7,811,Sunny,05:18,17:25
1432,2016-08-16,204,"Month 7",-71,7,813,Sunny,05:18,17:25
1433,2016-08-17,205,"Month 7",-70,6,818,Sunny,05:18,17:25
1434,2016-08-18,205,"Month 7",-70,0,818,Sunny,05:18,17:25
1435,2016-08-19,206,"Month 7",-71,4,823,Sunny,05:18,17:26
1436,2016-08-20,207,"Month 7",-72,4,825,Sunny,05:18,17:26
1437,2016-08-21,207,"Month 7",-71,7,821,Sunny,05:19,17:26
1438,2016-08-22,208,"Month 7",-68,11,823,Sunny,05:19,17:26
1439,2016-08-23,208,"Month 7",-71,5,828,Sunny,05:19,17:27
1440,2016-08-24,209,"Month 7",-70,4,828,Sunny,05:19,17:27
1441,2016-08-25,210,"Month 8",-74,10,828,Sunny,05:19,17:27
1442,2016-08-26,210,"Month 8",-68,0,829,Sunny,05:19,17:28
1443,2016-08-27,211,"Month 8",-69,7,831,Sunny,05:19,17:28
1444,2016-08-28,212,"Month 8",-69,8,833,Sunny,05:19,17:28
1445,2016-08-29,212,"Month 8",-69,1,836,Sunny,05:20,17:29
1446,2016-08-30,213,"Month 8",-70,6,841,Sunny,05:20,17:29
1447,2016-08-31,214,"Month 8",-74,4,841,Sunny,05:20,17:29
1448,2016-09-01,214,"Month 8",-69,5,841,Sunny,05:20,17:30
1449,2016-09-02,215,"Month 8",-71,5,841,Sunny,05:20,17:30
1450,2016-09-03,215,"Month 8",-69,5,842,Sunny,05:21,17:30
1451,2016-09-04,216,"Month 8",-71,5,842,Sunny,05:21,17:31
1452,2016-09-06,217,"Month 8",-74,5,845,Sunny,05:21,17:31
1453,2016-09-07,217,"Month 8",-73,5,850,Sunny,05:21,17:32
1454,2016-09-08,218,"Month 8",-69,3,854,Sunny,05:21,17:32
1455,2016-09-09,219,"Month 8",-70,-4,858,Sunny,05:22,17:32
1456,2016-09-10,219,"Month 8",-69,-1,859,Sunny,05:22,17:33
1457,2016-09-11,220,"Month 8",-69,-5,860,Sunny,05:22,17:33
1458,2016-09-12,220,"Month 8",-69,-1,859,Sunny,05:23,17:34
1459,2016-09-13,221,"Month 8",-71,-2,861,Sunny,05:23,17:34
1460,2016-09-14,222,"Month 8",-70,-4,865,Sunny,05:23,17:34
1461,2016-09-15,222,"Month 8",-69,-7,870,Sunny,05:23,17:35
1462,2016-09-16,223,"Month 8",-68,-5,871,Sunny,05:24,17:35
1463,2016-09-17,224,"Month 8",-68,-1,871,Sunny,05:24,17:36
1464,2016-09-18,224,"Month 8",-71,-6,871,Sunny,05:24,17:36
1465,2016-09-19,225,"Month 8",-68,-3,870,Sunny,05:25,17:37
1466,2016-09-20,226,"Month 8",-67,-6,873,Sunny,05:25,17:37
1467,2016-09-21,226,"Month 8",-69,-4,877,Sunny,05:25,17:38
1468,2016-09-22,227,"Month 8",-70,5,879,Sunny,05:26,17:38
1469,2016-09-23,228,"Month 8",-72,1,881,Sunny,05:26,17:39
1470,2016-09-24,228,"Month 8",-70,1,879,Sunny,05:26,17:39
1471,2016-09-25,229,"Month 8",-71,4,880,Sunny,05:27,17:40
1472,2016-09-26,229,"Month 8",-68,5,879,Sunny,05:27,17:40
1473,2016-09-27,230,"Month 8",-67,4,881,Sunny,05:28,17:41
1474,2016-09-28,231,"Month 8",-68,2,889,Sunny,05:28,17:41
1475,2016-09-29,231,"Month 8",-72,2,890,Sunny,05:28,17:42
1476,2016-09-30,232,"Month 8",-69,2,888,Sunny,05:29,17:43
1477,2016-10-01,233,"Month 8",-72,0,888,Sunny,05:29,17:43
1478,2016-10-02,233,"Month 8",-68,1,887,Sunny,05:30,17:44
1479,2016-10-03,234,"Month 8",-66,3,890,Sunny,05:30,17:44
1480,2016-10-04,235,"Month 8",-68,1,893,Sunny,05:31,17:45
1481,2016-10-05,235,"Month 8",-70,1,893,Sunny,05:31,17:45
1482,2016-10-06,236,"Month 8",-68,2,893,Sunny,05:32,17:46
1483,2016-10-07,237,"Month 8",-68,1,892,Sunny,05:32,17:47
1484,2016-10-08,237,"Month 8",-68,4,895,Sunny,05:32,17:47
1485,2016-10-09,238,"Month 8",-71,3,899,Sunny,05:33,17:48
1486,2016-10-10,239,"Month 8",-71,-1,901,Sunny,05:33,17:48
1487,2016-10-11,239,"Month 8",-68,-5,901,Sunny,05:34,17:49
1488,2016-10-12,240,"Month 9",-69,-6,902,Sunny,05:35,17:50
1489,2016-10-14,240,"Month 9",-68,-8,903,Sunny,05:35,17:50
1490,2016-10-15,241,"Month 9",-66,-10,904,Sunny,05:36,17:51
1491,2016-10-16,242,"Month 9",-69,-8,906,Sunny,05:36,17:52
1492,2016-10-17,242,"Month 9",-68,-10,910,Sunny,05:37,17:52
1493,2016-10-18,243,"Month 9",-70,-11,905,Sunny,05:37,17:53
1494,2016-10-19,244,"Month 9",-70,-8,904,Sunny,05:38,17:54
1495,2016-10-20,244,"Month 9",-71,-7,903,Sunny,05:38,17:54
1496,2016-10-21,245,"Month 9",-72,-8,906,Sunny,05:39,17:55
1497,2016-10-22,246,"Month 9",-68,-5,909,Sunny,05:39,17:56
1498,2016-10-23,246,"Month 9",-68,-9,907,Sunny,05:40,17:56
1499,2016-10-24,247,"Month 9",-69,-2,903,Sunny,05:41,17:57
1500,2016-10-25,248,"Month 9",-70,-4,903,Sunny,05:41,17:58
1501,2016-10-26,248,"Month 9",-69,3,903,Sunny,05:42,17:58
1502,2016-10-27,249,"Month 9",-69,0,907,Sunny,05:42,17:59
1503,2016-10-28,250,"Month 9",-70,3,909,Sunny,05:43,18:00
1504,2016-10-29,250,"Month 9",-69,-1,910,Sunny,05:44,18:00
1505,2016-10-30,251,"Month 9",-69,2,906,Sunny,05:44,18:01
1506,2016-10-31,252,"Month 9",-71,-1,907,Sunny,05:45,18:02
1507,2016-11-01,252,"Month 9",-70,-3,907,Sunny,05:46,18:03
1508,2016-11-02,253,"Month 9",-70,-2,907,Sunny,05:46,18:03
1509,2016-11-03,254,"Month 9",-70,3,910,Sunny,05:47,18:04
1510,2016-11-04,254,"Month 9",-70,2,908,Sunny,05:48,18:05
1511,2016-11-05,255,"Month 9",-77,0,908,Sunny,05:48,18:05
1512,2016-11-06,255,"Month 9",-78,0,906,Sunny,05:49,18:06
1513,2016-11-07,256,"Month 9",-74,-1,907,Sunny,05:50,18:07
1514,2016-11-08,257,"Month 9",-73,0,906,Sunny,05:50,18:08
1515,2016-11-09,257,"Month 9",-76,3,906,Sunny,05:51,18:08
1516,2016-11-10,258,"Month 9",-71,4,909,Sunny,05:52,18:09
1517,2016-11-11,259,"Month 9",-76,2,911,Sunny,05:52,18:10
1518,2016-11-12,259,"Month 9",-78,-8,909,Sunny,05:53,18:10
1519,2016-11-13,260,"Month 9",-72,5,906,Sunny,05:54,18:11
1520,2016-11-14,261,"Month 9",-73,-2,905,Sunny,05:54,18:12
1521,2016-11-15,261,"Month 9",-71,-1,905,Sunny,05:55,18:13
1522,2016-11-16,262,"Month 9",-71,-2,905,Sunny,05:56,18:13
1523,2016-11-17,263,"Month 9",-77,-10,905,Sunny,05:56,18:14
1524,2016-11-18,263,"Month 9",-76,-4,904,Sunny,05:57,18:15
1525,2016-11-20,264,"Month 9",-74,-2,902,Sunny,05:58,18:16
1526,2016-11-21,265,"Month 9",-72,-2,900,Sunny,05:58,18:16
1527,2016-11-22,265,"Month 9",-71,-6,900,Sunny,05:59,18:17
1528,2016-11-23,266,"Month 9",-72,-4,898,Sunny,06:00,18:18
1529,2016-11-24,267,"Month 9",-73,3,900,Sunny,06:01,18:18
1530,2016-11-25,267,"Month 9",-71,-4,899,Sunny,06:01,18:19
1531,2016-11-26,268,"Month 9",-76,-10,900,Sunny,06:02,18:20
1532,2016-11-27,268,"Month 9",-72,-3,900,Sunny,06:03,18:21
1533,2016-11-28,269,"Month 9",-72,-4,896,Sunny,06:03,18:21
1534,2016-11-29,270,"Month 10",-73,-2,898,Sunny,06:04,18:22
1535,2016-11-30,270,"Month 10",-73,-1,900,Sunny,06:05,18:23
1536,2016-12-01,271,"Month 10",-71,-4,901,Sunny,06:06,18:23
1537,2016-12-02,272,"Month 10",-74,-7,900,Sunny,06:06,18:24
1538,2016-12-03,272,"Month 10",-73,-3,898,Sunny,06:07,18:25
1539,2016-12-04,273,"Month 10",-74,-1,896,Sunny,06:08,18:25
1540,2016-12-05,274,"Month 10",-72,-3,896,Sunny,06:08,18:26
1541,2016-12-06,274,"Month 10",-76,-8,895,Sunny,06:09,18:27
1542,2016-12-07,275,"Month 10",-73,-9,895,Sunny,06:10,18:27
1543,2016-12-08,276,"Month 10",-74,-7,896,Sunny,06:10,18:28
1544,2016-12-09,276,"Month 10",-71,1,894,Sunny,06:11,18:29
1545,2016-12-10,277,"Month 10",-73,3,891,Sunny,06:12,18:29
1546,2016-12-11,277,"Month 10",-73,-7,889,Sunny,06:12,18:30
1547,2016-12-12,278,"Month 10",-75,-8,887,Sunny,06:13,18:31
1548,2016-12-13,279,"Month 10",-76,-8,887,Sunny,06:14,18:31
1549,2016-12-14,279,"Month 10",-76,-2,887,Sunny,06:14,18:32
1550,2016-12-15,280,"Month 10",-71,-1,888,Sunny,06:15,18:33
1551,2016-12-16,281,"Month 10",-71,0,886,Sunny,06:16,18:33
1552,2016-12-17,281,"Month 10",-74,-6,886,Sunny,06:16,18:34
1553,2016-12-18,282,"Month 10",-77,-9,884,Sunny,06:17,18:34
1554,2016-12-19,283,"Month 10",-70,-7,882,Sunny,06:18,18:35
1555,2016-12-20,283,"Month 10",-71,-6,883,Sunny,06:18,18:36
1556,2016-12-21,284,"Month 10",-72,-5,883,Sunny,06:19,18:36
1557,2016-12-22,284,"Month 10",-70,-6,883,Sunny,06:20,18:37
1558,2016-12-23,285,"Month 10",-72,-6,880,Sunny,06:20,18:37
1559,2016-12-24,286,"Month 10",-76,-7,879,Sunny,06:21,18:38
1560,2016-12-25,286,"Month 10",-76,-10,877,Sunny,06:22,18:38
1561,2016-12-27,287,"Month 10",-77,-8,877,Sunny,06:22,18:39
1562,2016-12-28,288,"Month 10",-73,-5,877,Sunny,06:23,18:40
1563,2016-12-29,288,"Month 10",-75,-6,879,Sunny,06:23,18:40
1564,2016-12-30,289,"Month 10",-70,-7,877,Sunny,06:24,18:41
1565,2016-12-31,290,"Month 10",-72,-6,874,Sunny,06:25,18:41
1566,2017-01-01,290,"Month 10",-76,-6,876,Sunny,06:25,18:42
1567,2017-01-02,291,"Month 10",-70,-5,872,Sunny,06:26,18:42
1568,2017-01-03,291,"Month 10",-71,-5,876,Sunny,06:26,18:43
1569,2017-01-04,292,"Month 10",-70,-4,873,Sunny,06:27,18:43
1570,2017-01-05,293,"Month 10",-71,-6,873,Sunny,06:27,18:44
1571,2017-01-06,293,"Month 10",-70,-3,873,Sunny,06:28,18:44
1572,2017-01-07,294,"Month 10",-81,-6,869,Sunny,06:29,18:44
1573,2017-01-08,295,"Month 10",-74,-2,872,Sunny,06:29,18:45
1574,2017-01-09,295,"Month 10",-72,4,868,Sunny,06:30,18:45
1575,2017-01-10,296,"Month 10",-73,0,871,Sunny,06:30,18:46
1576,2017-01-11,296,"Month 10",-72,-1,869,Sunny,06:31,18:46
1577,2017-01-12,297,"Month 10",-72,-3,866,Sunny,06:31,18:47
1578,2017-01-13,298,"Month 10",-74,-5,868,Sunny,06:32,18:47
1579,2017-01-14,298,"Month 10",-73,-3,862,Sunny,06:32,18:47
1580,2017-01-15,299,"Month 10",-72,-2,867,Sunny,06:33,18:48
1581,2017-01-16,299,"Month 10",-72,-1,862,Sunny,06:33,18:48
1582,2017-01-17,300,"Month 11",-74,-1,862,Sunny,06:34,18:48
1583,2017-01-18,301,"Month 11",-75,-4,862,Sunny,06:34,18:49
1584,2017-01-19,301,"Month 11",-77,-2,860,Sunny,06:35,18:49
1585,2017-01-20,302,"Month 11",-76,-2,864,Sunny,06:35,18:49
1586,2017-01-21,303,"Month 11",-72,-1,858,Sunny,06:35,18:50
1587,2017-01-22,303,"Month 11",-73,-1,860,Sunny,06:36,18:50
1588,2017-01-23,304,"Month 11",-72,0,858,Sunny,06:36,18:50
1589,2017-01-24,304,"Month 11",-72,-2,857,Sunny,06:37,18:51
1590,2017-01-25,305,"Month 11",-76,-1,860,Sunny,06:37,18:51
1591,2017-01-26,306,"Month 11",-73,-1,852,Sunny,06:37,18:51
1592,2017-01-27,306,"Month 11",-71,0,857,Sunny,06:38,18:51
1593,2017-01-28,307,"Month 11",-72,-1,852,Sunny,06:38,18:52
1594,2017-01-29,307,"Month 11",-74,-6,855,Sunny,06:39,18:52
1595,2017-01-30,308,"Month 11",-71,-7,855,Sunny,06:39,18:52
1596,2017-01-31,309,"Month 11",-74,-6,850,Sunny,06:39,18:52
1597,2017-02-01,309,"Month 11",-73,-8,855,Sunny,06:40,18:53
1598,2017-02-03,310,"Month 11",-70,-4,849,Sunny,06:40,18:53
1599,2017-02-04,310,"Month 11",-72,-7,853,Sunny,06:40,18:53
1600,2017-02-05,311,"Month 11",-71,-7,850,Sunny,06:41,18:53
1601,2017-02-06,312,"Month 11",-71,-2,853,Sunny,06:41,18:53
1602,2017-02-07,312,"Month 11",-77,-5,852,Sunny,06:41,18:54
1603,2017-02-08,313,"Month 11",-76,-5,847,Sunny,06:42,18:54
1604,2017-02-09,313,"Month 11",-77,-11,850,Sunny,06:42,18:54
1605,2017-02-10,314,"Month 11",-73,-13,846,Sunny,06:42,18:54
1606,2017-02-11,315,"Month 11",-75,-10,850,Sunny,06:42,18:54
1607,2017-02-12,315,"Month 11",-77,-12,846,Sunny,06:43,18:54
1608,2017-02-13,316,"Month 11",-72,-8,847,Sunny,06:43,18:54
1609,2017-02-14,316,"Month 11",-71,-7,847,Sunny,06:43,18:54
1610,2017-02-15,317,"Month 11",,,--,Sunny,06:43,18:55
1611,2017-02-16,318,"Month 11",,,--,Sunny,06:44,18:55
1612,2017-02-17,318,"Month 11",,,--,Sunny,06:44,18:55
1613,2017-02-18,319,"Month 11",-72,-2,846,Sunny,06:44,18:55
1614,2017-02-19,319,"Month 11",-73,-8,837,Sunny,06:44,18:55
1615,2017-02-20,320,"Month 11",-73,-5,842,Sunny,06:44,18:55
1616,2017-02-21,320,"Month 11",-73,-8,848,Sunny,06:45,18:55
1617,2017-02-22,321,"Month 11",-72,-8,840,Sunny,06:45,18:55
1618,2017-02-23,322,"Month 11",-71,-7,845,Sunny,06:45,18:55
1619,2017-02-24,322,"Month 11",-73,-8,841,Sunny,06:45,18:55
1620,2017-02-25,323,"Month 11",-70,-9,844,Sunny,06:45,18:55
1621,2017-02-26,323,"Month 11",-73,-13,842,Sunny,06:45,18:55
1622,2017-02-27,324,"Month 11",-71,-9,841,Sunny,06:46,18:55
1623,2017-02-28,324,"Month 11",-71,-10,840,Sunny,06:46,18:55
1624,2017-03-01,325,"Month 11",-72,-8,837,Sunny,06:46,18:55
1625,2017-03-02,326,"Month 11",-71,-8,839,Sunny,06:46,18:55
1626,2017-03-03,326,"Month 11",-71,-11,839,Sunny,06:46,18:55
1627,2017-03-04,327,"Month 11",-72,-9,838,Sunny,06:46,18:55
1628,2017-03-05,327,"Month 11",-71,-8,839,Sunny,06:46,18:55
1629,2017-03-06,328,"Month 11",-74,-8,837,Sunny,06:46,18:55
1630,2017-03-07,328,"Month 11",-77,-6,838,Sunny,06:46,18:55
1631,2017-03-08,329,"Month 11",-77,-6,837,Sunny,06:46,18:55
1632,2017-03-09,330,"Month 12",-72,-4,836,Sunny,06:46,18:54
1633,2017-03-10,330,"Month 12",-75,-4,834,Sunny,06:47,18:54
1634,2017-03-12,331,"Month 12",-72,-5,834,Sunny,06:47,18:54
1635,2017-03-13,331,"Month 12",-73,-7,833,Sunny,06:47,18:54
1636,2017-03-14,332,"Month 12",-72,-14,834,Sunny,06:47,18:54
1637,2017-03-15,332,"Month 12",-73,-10,833,Sunny,06:47,18:54
1638,2017-03-16,333,"Month 12",-73,-9,833,Sunny,06:47,18:54
